ORG,DEST,DIST
ELP,FYV,758
ELP,SMF,981
ELP,TPA,1452
ELP,SFB,1514
ELP,PKB,1492
ELP,MSN,1216
ELP,SJT,348
ELP,HOT,791
ELP,LUK,1332
ELP,ALO,1067
ELP,HKY,1459
ELP,SBA,801
ELP,ADW,1728
ELP,LCH,789
ELP,FSD,967
ELP,ARA,869
ELP,PUW,1178
ELP,SPS,482
ELP,PIT,1572
ELP,SEA,1368
ELP,SYR,1824
ELP,BOI,973
ELP,HTS,1419
ELP,GEG,1239
ELP,SGF,829
ELP,CNM,129
ELP,ALM,75
AKB,IKO,231
AKB,DUT,339
AKB,SDP,599
AKB,ADK,107
AKB,CDB,514
AKB,AKN,818
AKB,ANC,1100
AKB,DLG,772
CGI,STL,114
CGI,YIP,472
CGI,TOL,431
CGI,LAN,465
CGI,DTW,478
CGI,GYY,324
CGI,LRD,882
CGI,MSP,562
ANB,JAN,260
ANB,CVG,382
ANB,LFT,429
ANB,BHM,52
ANB,BWG,235
ANB,LRD,910
ANB,GSP,227
ANB,YIP,610
ANB,MIA,632
ANB,CMI,465
ANB,CLL,650
ANB,LAN,638
ANB,FWA,511
ANB,BRO,873
ANB,INT,365
ANB,LUK,389
ANB,DSM,695
ANB,TCL,104
ANB,GEG,1907
ANB,LCH,494
ANB,DFW,649
ANB,ELP,1200
ANB,CHO,520
ANB,AUS,732
ANB,HOU,618
YUM,TUS,217
YUM,PSP,137
YUM,PHX,160
YUM,ONT,198
YUM,LAX,237
YUM,SBP,390
YUM,LRD,972
YUM,ELP,485
YUM,LAS,238
YUM,BFL,319
YUM,PIA,1484
RSW,PNS,427
RSW,ATL,515
RSW,CVG,879
RSW,DTW,1084
RSW,JFK,1074
RSW,LGA,1080
RSW,MSP,1416
RSW,FLL,104
RSW,TPA,110
RSW,EWR,1068
RSW,PBI,103
RSW,TLH,309
RSW,MIA,104
RSW,IAH,861
RSW,IND,945
RSW,PIT,966
RSW,CMH,930
RSW,ORD,1120
RSW,MDT,984
RSW,ORF,785
RSW,PHL,993
RSW,DCA,892
RSW,MCO,133
RSW,RDU,667
RSW,GPT,519
RSW,BOS,1249
RSW,CLE,1025
RSW,GRR,1147
RSW,RIC,799
RSW,BDL,1180
RSW,BUF,1144
RSW,MKE,1183
RSW,ALB,1205
RSW,MCI,1155
RSW,MDW,1105
RSW,PVD,1200
RSW,CAK,991
RSW,HOU,853
RSW,BNA,722
RSW,STL,979
RSW,IAD,891
RSW,DEN,1607
RSW,BWI,919
RSW,RST,1340
RSW,SDF,835
RSW,OMA,1299
RSW,MSY,570
RSW,BHM,569
RSW,ECP,360
RSW,AUS,1001
RSW,CRP,973
RSW,ACY,982
RSW,DFW,1017
RSW,SRQ,77
RSW,ABI,1152
RSW,DSM,1236
RSW,RFD,1157
RSW,SJU,1150
RSW,FSD,1445
RSW,CLT,600
RSW,TYS,653
RSW,PHX,1868
RSW,LAX,2238
RSW,JAX,273
RSW,CAE,511
RSW,AGS,471
RSW,ISP,1101
RSW,PIE,111
RSW,MEM,763
RSW,FNT,1138
RSW,LBE,956
RSW,EYW,136
RSW,HPN,1102
RSW,TTN,1028
RSW,HSV,633
RSW,RSW,0
RSW,BTV,1326
RSW,MCN,439
RSW,SBN,1078
RSW,DAL,1005
RSW,LAS,2070
RSW,SFB,158
RSW,FWA,1015
RSW,GSP,577
RSW,PIA,1075
RSW,SWF,1120
RSW,SAT,1041
RSW,COS,1575
RSW,CHS,450
RSW,CSG,454
RSW,ILG,973
RSW,SAV,387
RSW,GNV,219
RSW,MGM,486
RSW,DAY,932
RSW,SYR,1186
RSW,SHV,833
RSW,MSN,1222
RSW,MYR,520
RSW,GRB,1287
RSW,ELP,1528
RSW,ROC,1166
RSW,ADW,892
RSW,SPI,1024
RSW,ABE,1038
RSW,TUL,1066
RSW,ABY,375
RSW,LAN,1131
RSW,MLI,1143
RSW,TOL,1044
RSW,GSO,667
RSW,AZO,1103
RSW,MLB,128
RSW,BMI,1046
RSW,MHT,1272
RSW,BTR,634
RSW,YIP,1087
RSW,STT,1211
RSW,LFT,672
RSW,MFE,1022
RSW,EVV,861
MKC,BFI,1502
MKC,JFK,1109
MKC,LAX,1368
MKC,BUR,1359
MKC,SNA,1346
MKC,APA,550
MKC,YIP,619
MKC,IND,446
MKC,CLT,799
MKC,HKY,762
MKC,MDW,404
MKC,CLE,691
MKC,LBB,551
MKC,STL,229
MKC,MSP,404
MKC,BWI,961
MKC,ORD,403
MKC,AUS,640
MKC,MKE,438
MKC,RDU,896
MKC,IAH,631
MKC,ACT,539
MKC,CVG,533
MKC,PIE,1032
MKC,PIT,769
MKC,CKB,770
MKC,LGA,1104
MKC,TPA,1035
MKC,DEN,541
MKC,DFW,451
MKC,ATL,681
MKC,IAD,920
MKC,BOS,1254
MKC,MFE,917
MKC,SJC,1486
MKC,SLN,166
MKC,TYS,625
MKC,ANB,618
MKC,GYY,416
MKC,TOL,594
MKC,SAN,1337
MKC,SFO,1506
MKC,MFR,1494
MKC,SLC,929
MKC,PUB,538
MKC,MIA,1238
MKC,BNA,481
MKC,SEA,1501
MKC,CLL,597
MKC,DTW,627
MKC,BKL,701
MKC,MCI,14
MKC,HPN,1112
MKC,SAT,697
MKC,GRB,498
MKC,EWR,1088
MKC,ONT,1322
MKC,PHX,1046
MKC,LGB,1358
MKC,AHN,721
MKC,PHL,1033
MKC,EGE,660
MKC,INT,814
MKC,BTR,624
GRI,LBF,124
GRI,EAR,40
GRI,TXK,570
GRI,DFW,561
GRI,LBB,539
GRI,SPS,481
GRI,IFP,971
GRI,AZA,905
GRI,EWR,1261
GRI,IND,640
GRI,MIA,1470
GRI,OMA,128
GRI,LAS,971
GRI,LNK,82
GRI,MCI,223
GRI,OKC,386
GRI,FSM,444
GRI,ABI,595
GRI,TUL,354
GRI,SLC,715
GRI,ICT,234
GRI,DCA,1137
GRI,CMH,814
GRI,ACT,648
GRI,CHS,1151
GRI,COS,371
GRI,SDF,698
GRI,TYR,615
GRI,GJT,556
GRI,PUB,378
GRI,ELP,775
GRI,YIP,769
GRI,DTW,779
GRI,MSP,374
GRI,DEN,344
GRI,BNA,712
DLG,TOG,67
DLG,WKK,17
DLG,IGG,95
DLG,ILI,136
DLG,KNW,49
DLG,DLG,0
DLG,PTH,144
DLG,BET,167
DLG,ANC,329
DLG,KEK,43
DLG,AKN,71
DLG,CDB,309
DLG,FAI,528
DLG,ADQ,236
DLG,EHM,131
DLG,ENA,274
DLG,GNU,109
DLG,PCA,30
DLG,DUT,470
DLG,SDP,269
DLG,ANI,179
DLG,SNP,448
DLG,KVC,306
DLG,OME,441
DLG,CDV,465
DLG,KCL,189
DLG,PSG,948
DLG,OTZ,558
DLG,KSM,265
DLG,ANV,256
DLG,GAL,397
DLG,VAK,299
DLG,HOM,252
DLG,KLG,184
DLG,MCG,288
DLG,PTU,118
DLG,EEK,148
DLG,HPB,314
DLG,UGB,115
DLG,EDF,337
MLU,HOU,275
MLU,JAN,116
MLU,AUS,369
MLU,SHV,105
MLU,JLN,349
MLU,DFW,293
MLU,BTR,146
MLU,RAP,994
MLU,TYS,514
MLU,HSV,337
MLU,BHM,315
MLU,MGM,330
MLU,CSG,414
MLU,DCA,949
MLU,ATL,448
MLU,IAH,262
MLU,BWG,443
MLU,LWS,1631
MLU,HKY,649
MLU,ELD,67
MLU,RWI,842
MLU,GPT,227
MLU,BRO,559
MLU,AEX,87
MLU,LFT,159
MLU,BNA,395
MLU,LIT,153
MLU,TYR,197
MLU,FSM,236
MLU,AGS,588
MLU,ABI,447
MLU,ELP,841
MLU,CRW,714
MLU,ANB,366
MLU,GSO,734
MLU,SAV,634
MLU,ORF,949
MLU,OKC,376
MLU,CLL,288
MLU,LEX,567
MLU,LCH,179
MLU,SJT,503
MLU,MEM,211
MLU,ADS,281
MLU,MLI,622
MLU,RDU,793
MLU,MIA,847
MLU,MHK,526
MLU,SAT,433
MLU,CAK,824
MLU,MCI,491
MLU,TUL,336
MLU,MSY,203
MLU,GGG,156
MLU,YIP,817
MLU,ACT,311
MLU,CMI,560
MLU,SJC,1722
MLU,MEI,193
MLU,AVL,581
MLU,VLD,530
MLU,FLL,843
MLU,MOT,1189
MLU,SAN,1463
MLU,RNO,1619
MLU,CID,647
MLU,TLH,477
MLU,FAT,1598
MLU,LSE,785
MLU,MSP,856
MLU,BPT,212
MLU,FWA,696
MLU,ILM,825
MLU,BOI,1515
MLU,BWI,976
WKK,DLG,17
WKK,ILI,134
WKK,TOG,65
WKK,BET,152
WKK,AKN,82
WKK,KNW,46
WKK,KEK,41
TTN,MVY,233
TTN,BED,238
TTN,LEB,265
TTN,BWI,125
TTN,YIP,473
TTN,STL,837
TTN,DTW,464
TTN,CHA,674
TTN,PIT,286
TTN,LAF,640
TTN,CID,888
TTN,EWR,44
TTN,MCO,896
TTN,BNA,706
TTN,IND,610
TTN,MKE,701
TTN,LGA,60
TTN,MSP,989
TTN,CVG,532
TTN,RSW,1028
TTN,MDW,683
TTN,PBI,985
TTN,TPA,955
TTN,FLL,1026
TTN,RDU,373
TTN,CLT,484
TTN,ORD,693
TTN,ATL,701
TTN,ACK,258
TTN,AIK,594
TTN,AND,589
TTN,SDF,603
TTN,RIC,234
TTN,CAE,559
TTN,CMH,428
TTN,CLE,377
TTN,BDR,108
TTN,JAX,777
TTN,TYS,587
TTN,MSN,776
TTN,MIA,1047
TTN,MSY,1123
TTN,BFI,2384
TTN,CRW,386
TTN,ACY,58
TTN,HPN,80
TTN,SBN,609
TTN,SCE,165
TTN,CLL,1382
TTN,PHF,235
TTN,OAK,2527
TTN,SLN,1221
TTN,SFO,2538
TTN,IAD,169
TTN,AUG,379
TTN,LRD,1657
TTN,CKB,296
TTN,BOS,245
TTN,BUF,274
BZN,HPN,1894
BZN,MSP,874
BZN,SLC,347
BZN,SJC,804
BZN,BUR,885
BZN,COS,583
BZN,OAK,796
BZN,BIL,126
BZN,MSO,161
BZN,LAX,902
BZN,CPR,305
BZN,TUL,1033
BZN,IDA,163
BZN,SEA,543
BZN,PDX,554
BZN,ORD,1186
BZN,SFO,807
BZN,MSN,1091
BZN,CYS,451
BZN,JAC,151
BZN,DEN,524
BZN,DFW,1163
BZN,BTM,66
BZN,BED,1975
BZN,BOS,1991
BZN,AZA,861
BZN,SMX,896
BZN,SMF,724
BZN,ATL,1640
BZN,LGA,1894
BZN,FLG,734
BZN,GFK,678
BZN,LNK,800
BZN,LAS,701
BZN,RFD,1123
BZN,EWR,1882
BZN,IAH,1385
BZN,CVG,1424
BZN,GTF,118
BZN,MKE,1164
BZN,SBA,907
BZN,PIH,211
BZN,RAP,415
BZN,MLI,1074
BZN,GEG,329
BZN,HLN,70
BZN,BOI,293
BZN,PHL,1853
BZN,MEM,1334
BZN,GJT,478
BZN,LIT,1252
BZN,FAR,689
BZN,FSD,725
BZN,BFI,543
BZN,FCA,228
BZN,TWF,282
BZN,RNO,616
BZN,CDC,566
BZN,DAL,1172
BZN,SHV,1303
BZN,BIS,503
BZN,GSP,1689
BZN,STL,1166
BZN,PIT,1595
BZN,DSM,922
BZN,SUX,770
BZN,ISP,1931
BZN,CLL,1317
BZN,SBN,1269
BZN,LSE,984
BZN,PSM,1983
BZN,YKM,453
BZN,DTW,1401
BZN,GRR,1281
BZN,DLH,909
HYA,SLN,1455
HYA,ACK,31
HYA,BWI,378
HYA,BOS,61
HYA,ITH,323
HYA,BLM,226
HYA,BGM,296
HYA,PVD,60
HYA,BDR,152
HYA,MVY,26
HYA,HPN,183
HYA,JFK,196
HYA,PWM,136
HYA,HYA,0
HYA,RUT,187
HYA,LGA,197
HYA,ALB,195
HYA,ART,333
HYA,BED,76
HYA,ILG,312
HYA,INT,657
HYA,BGR,229
HYA,SWF,198
HYA,SLK,273
HYA,SAV,892
HYA,OMA,1325
SAN,JFK,2446
SAN,CVG,1865
SAN,SLC,626
SAN,SAN,0
SAN,DTW,1956
SAN,ATL,1892
SAN,MSP,1532
SAN,SEA,1050
SAN,PDX,933
SAN,LAS,258
SAN,BUR,122
SAN,SJC,417
SAN,BFI,1056
SAN,MSO,992
SAN,OAK,446
SAN,PSP,85
SAN,LAX,109
SAN,LUK,1879
SAN,SBA,192
SAN,SFO,447
SAN,DAL,1182
SAN,LGB,93
SAN,IFP,225
SAN,FAT,314
SAN,DEN,853
SAN,MFR,734
SAN,BRO,1280
SAN,IAH,1303
SAN,MKE,1739
SAN,IAD,2253
SAN,DFW,1171
SAN,SHV,1360
SAN,EWR,2425
SAN,ORD,1723
SAN,ABQ,628
SAN,MCI,1334
SAN,PHX,304
SAN,SAT,1129
SAN,AUS,1164
SAN,HOU,1313
SAN,RNO,488
SAN,STL,1557
SAN,COS,816
SAN,MDT,2289
SAN,BLI,1142
SAN,BOI,749
SAN,BWI,2295
SAN,PIA,1614
SAN,SPI,1605
SAN,MEM,1567
SAN,TUL,1237
SAN,PNS,1770
SAN,AMA,904
SAN,ONT,94
SAN,ELP,636
SAN,SNA,76
SAN,AZA,324
SAN,CMH,1964
SAN,PHL,2370
SAN,CLE,2026
SAN,BDL,2502
SAN,SCE,2232
SAN,IND,1782
SAN,ALB,2445
SAN,PIT,2106
SAN,FAR,1452
SAN,RIC,2265
SAN,GJT,655
SAN,GRK,1142
SAN,LBB,892
SAN,TPA,2087
SAN,CLT,2077
SAN,SDF,1804
SAN,ABI,1021
SAN,DSM,1428
SAN,RSW,2164
SAN,RFD,1667
SAN,CID,1531
SAN,MDW,1728
SAN,BOS,2588
SAN,SMF,480
SAN,BMG,1761
SAN,OMA,1313
SAN,PHF,2313
SAN,MCO,2149
SAN,BNA,1751
SAN,CHS,2150
SAN,CRP,1224
SAN,HNL,2614
SAN,KOA,2556
SAN,BHM,1759
SAN,AGS,2035
SAN,ECP,1853
SAN,GSP,2007
SAN,ABE,2359
SAN,MSY,1599
SAN,MIA,2267
SAN,CAE,2078
SAN,HSV,1751
SAN,ATW,1733
SAN,TUS,368
SAN,MRY,375
SAN,LIH,2676
SAN,OGG,2541
SAN,TYS,1902
SAN,APA,834
SAN,PSC,939
SAN,MKC,1337
SAN,GEG,1027
SAN,PUB,810
SAN,LEX,1865
SAN,MFE,1226
SAN,OKC,1137
SAN,SBN,1800
SAN,FLG,358
SAN,ACY,2406
SAN,RDU,2193
SAN,EUG,850
SAN,BUF,2196
SAN,MLI,1584
SAN,MSN,1672
SAN,GRR,1855
SAN,ORF,2330
SAN,LWS,941
SAN,CSG,1873
SAN,FWA,1850
SAN,SJU,3310
SAN,SAV,2093
SAN,PVD,2567
SAN,FLL,2268
SAN,JAX,2089
SAN,LNK,1260
SAN,DCA,2276
SAN,FHU,409
SAN,CMI,1680
SAN,MAF,878
SAN,SYR,2330
SAN,RST,1538
SAN,PIE,2079
SAN,ACT,1171
SAN,LAR,868
SAN,TWF,688
SAN,BTR,1539
SAN,LIT,1441
SAN,CAK,2045
SAN,HRL,1257
SAN,LRD,1118
SAN,SWF,2428
SAN,GFK,1481
SAN,ANC,2452
SAN,ICT,1166
SAN,GRB,1756
SAN,BZN,956
SAN,SMX,240
SAN,RDM,823
SAN,SBP,263
SAN,PAE,1080
SAN,LAN,1900
SAN,MLU,1463
SAN,SPS,1083
SAN,ROC,2251
SAN,LGA,2440
SAN,LCH,1424
SAN,PUW,967
SAN,CHA,1838
SAN,MBS,1935
SAN,TOL,1927
SAN,FTW,1153
SAN,AFW,1154
SAN,COU,1459
SAN,LRU,600
SAN,GGG,1309
SAN,FOE,1278
MYR,ATL,317
MYR,MYR,0
MYR,DTW,636
MYR,PHL,473
MYR,BNA,471
MYR,CLT,157
MYR,CSG,358
MYR,BKW,309
MYR,CAE,127
MYR,ILM,72
MYR,DCA,372
MYR,CLE,557
MYR,LGA,563
MYR,SAV,170
MYR,EWR,550
MYR,AVL,239
MYR,RDU,152
MYR,IAD,372
MYR,HSV,454
MYR,ACY,466
MYR,CLL,1043
MYR,DFW,1048
MYR,ORD,753
MYR,BOS,738
MYR,ABE,518
MYR,CHO,309
MYR,MLI,830
MYR,PVD,690
MYR,RSW,520
MYR,CRW,356
MYR,FLL,529
MYR,GPT,636
MYR,OMA,1068
MYR,BWI,399
MYR,SYR,668
MYR,CVG,489
MYR,FWA,610
MYR,CAK,518
MYR,PIT,475
MYR,SFB,364
MYR,PBG,811
MYR,CKB,394
MYR,LEX,438
MYR,IAG,650
MYR,HTS,382
MYR,LBE,456
MYR,IND,583
MYR,YNG,532
MYR,SAT,1185
MYR,PWM,830
MYR,EYW,651
MYR,PNS,532
MYR,GSO,177
MYR,MIA,549
MYR,MEM,638
MYR,BTV,806
MYR,ORF,270
MYR,CHS,84
MYR,RIC,279
MYR,BHM,451
MYR,ISP,586
MYR,TPA,447
MYR,FAY,90
MYR,TLH,390
MYR,LYH,252
MYR,FAR,1308
MYR,AGS,177
MYR,EWN,144
MYR,CMH,488
MYR,ORH,706
MYR,GSP,206
MYR,DAB,335
MYR,MCO,388
MYR,ROA,258
MYR,MSO,2047
MYR,IAH,997
MYR,RWI,161
MYR,PSM,783
MYR,VPS,497
MYR,AND,224
MYR,YIP,641
MYR,SDF,491
MYR,SPI,732
MYR,BIL,1771
MYR,TOL,607
MYR,PBI,487
MYR,STT,1364
MYR,LCH,874
MYR,SJC,2416
MYR,HPN,585
MYR,MSY,713
MYR,ADW,372
MYR,CHA,371
MYR,MGM,444
MYR,ALB,685
MYR,INT,184
MYR,AUS,1125
MYR,JFK,558
MYR,BDL,664
MYR,MDT,465
MYR,HGR,421
MYR,TYS,323
MYR,GRR,728
MYR,FSM,887
MYR,MSP,1085
MYR,BUF,639
MYR,MCN,282
MYR,TRI,276
ADS,DAL,8
ADS,ELP,563
ADS,DEN,645
ADS,DTW,975
ADS,TUS,825
ADS,YIP,968
ADS,GSP,849
ADS,GYY,790
ADS,LRD,405
ADS,ADS,0
ADS,COS,597
ADS,CHS,975
ADS,LGB,1231
ADS,SMX,1360
ADS,TOL,930
ADS,BFI,1667
ADS,CLT,923
ADS,FLO,990
ADS,OAK,1466
ADS,FWA,847
ADS,HSV,590
ADS,YNG,1057
ADS,CLL,166
ADS,FOE,418
ADS,FYV,259
ADS,LBB,292
ADS,MGM,610
ADS,MSY,439
ADS,GNV,890
ADS,SLC,995
ADS,OKC,173
ADS,BNA,618
ADS,AUS,197
ADS,SHV,179
ADS,DSM,616
ADS,PUB,566
ADS,LIT,292
ADS,PAE,1678
ADS,EVV,630
ADS,CHA,682
ADS,BOI,1278
ADS,BRO,488
ADS,MKG,909
ADS,PHX,879
ADS,MKE,843
ADS,RDU,1049
ADS,FTW,32
ADS,JFK,1378
ADS,ACT,96
ADS,IAH,224
ADS,SFO,1474
ADS,SGF,354
ADS,COU,479
ADS,SYR,1324
ADS,SDF,720
ADS,BUR,1242
ADS,BPT,266
ADS,TCL,535
ADS,GJT,779
ADS,ORD,791
ADS,MLU,281
ADS,MCI,452
ADS,TYS,759
ADS,BTR,374
ADS,TUL,229
ADS,BHM,585
ADS,CDC,973
ADS,SBA,1326
ADS,MEM,419
ADS,AGS,862
ADS,LAS,1065
ADS,ONT,1199
ADS,RFD,764
ADS,STT,2216
ADS,TYR,94
ADS,SPS,119
ADS,CWF,289
ADS,SJC,1448
ADS,LEX,772
ADS,FLL,1110
ADS,DBQ,732
ADS,CAK,1011
ADS,MDT,1219
ADS,EWR,1360
ADS,MOT,1080
ADS,GEG,1480
ADS,DFW,13
ADS,MSP,845
ADS,CPR,863
ADS,SAT,256
ADS,ISP,1416
ADS,JAN,397
ADS,ABQ,578
ADS,LAX,1246
ADS,PKB,965
ADS,TLH,756
ADS,IAD,1159
SHR,DEN,359
SHR,ALS,509
SHR,BFF,263
SHR,CYS,273
SHR,WRL,74
SHR,BOS,1799
SHR,BIL,104
SHR,MLS,126
SHR,LAR,248
SHR,PIR,331
SHR,LWT,198
OWB,SFB,706
OWB,STL,188
OWB,LAN,373
OWB,MLI,312
OWB,ICT,562
OWB,LAS,1548
OWB,CMX,654
OWB,BNA,115
CRW,ORF,313
CRW,HPN,459
CRW,SHV,801
CRW,BKW,48
CRW,CMH,132
CRW,IAH,975
CRW,ACY,385
CRW,CHO,172
CRW,BWI,272
CRW,CLE,210
CRW,BNA,320
CRW,LCH,874
CRW,TYS,221
CRW,PNS,631
CRW,GSP,242
CRW,MLI,519
CRW,RIC,241
CRW,LIT,642
CRW,AVL,209
CRW,TRI,139
CRW,DTW,281
CRW,CHA,305
CRW,AGS,346
CRW,ATL,363
CRW,CLT,221
CRW,MCI,710
CRW,CVG,173
CRW,IAD,227
CRW,MYR,356
CRW,DFW,946
CRW,HTS,53
CRW,PHL,357
CRW,ORD,416
CRW,DCA,249
CRW,BUR,2059
CRW,IND,269
CRW,ROA,114
CRW,MSN,522
CRW,FSD,868
CRW,SBN,340
CRW,SAV,431
CRW,CAK,175
CRW,EWR,427
CRW,TXK,773
CRW,MEM,519
CRW,BRO,1261
CRW,CAE,307
CRW,MKC,703
CRW,PIA,460
CRW,LRD,1275
CRW,EVV,324
CRW,PIT,163
CRW,GFK,1024
CRW,MLU,714
CRW,SYR,435
CRW,LAN,342
CRW,GRB,541
CRW,ICT,865
CRW,LGA,444
CRW,MCO,685
CRW,BTR,767
CRW,MCN,408
CRW,MSP,750
CRW,MKE,457
CRW,SDF,226
CRW,APF,842
CRW,TOL,251
CRW,STL,476
CRW,ALB,509
CRW,MDT,288
CRW,CLL,997
CRW,ABE,364
CRW,LBE,176
CRW,FLL,852
CRW,SHD,147
CRW,MGW,126
CRW,JFK,446
CRW,GSO,181
CRW,FWA,263
CRW,OMA,786
CRW,DAY,176
CRW,CSG,446
CRW,CKB,97
CRW,MIA,870
CRW,PIE,724
CRW,BHM,440
CRW,GPT,695
CRW,BOS,622
CRW,PQI,896
CRW,YIP,286
CRW,BDL,532
CRW,FAY,278
CRW,LEX,166
CRW,PKB,68
QAK,SBN,179
SIG,CPX,53
SIG,VQS,46
SIG,STT,75
SIG,BQN,67
SIG,STX,100
SIG,MIA,1039
SIG,MAZ,70
SIG,SJU,7
SIG,SIG,0
KVL,OTZ,79
KVL,WTK,43
KVL,DRG,125
KVL,IAN,122
KVL,LUR,88
KVL,BKC,153
KVL,PHO,72
KVL,ABL,184
KVL,OME,225
KVL,PIZ,144
KVL,KVL,0
KVL,BRW,310
KVL,ANC,627
KVL,BTT,352
KVL,FAI,506
KVL,SHH,110
BED,ACK,105
BED,IND,805
BED,BWI,362
BED,BHB,201
BED,MVY,82
BED,SJC,2673
BED,HPN,158
BED,ITH,264
BED,RUT,112
BED,MMU,199
BED,TTN,238
BED,ACY,270
BED,PBG,186
BED,BZN,1975
BED,SBN,773
BED,ATL,939
BED,HOU,1599
BED,BUF,380
BED,GSO,638
BED,MIA,1258
BED,MSP,1108
BED,IAD,405
BED,MSY,1359
BED,DAL,1543
BED,EWR,193
BED,MDW,846
BED,RDU,607
BED,STL,1033
BED,BKL,539
BED,TPA,1182
BED,DTW,618
BED,ORD,852
BED,BNA,932
BED,JFK,181
BED,SAV,897
BED,CLT,722
BED,SDF,817
BED,SYR,249
BED,MKE,845
BED,OMA,1267
BED,OKC,1492
BED,PHL,273
BED,PIT,484
BED,SLC,2090
BED,DEN,1739
BED,FLL,1237
BED,HGR,386
BED,STT,1703
BED,BDL,80
BED,ISP,149
BED,ROA,582
BED,RFD,911
BED,JAX,1007
BED,LAX,2596
BED,BGR,203
BED,PQI,332
BED,SHD,495
BED,ALB,130
BED,YIP,626
BED,TOL,646
BED,SAT,1753
BED,MCO,1119
BED,CMH,628
BED,BOS,16
BED,CVG,740
BED,GSP,788
BED,AEX,1400
BED,HYA,76
BED,BDR,131
BED,BLM,216
BED,ELM,288
BED,ALO,1075
BED,BUR,2586
BED,ILG,296
BED,CHO,482
BED,CSG,1014
BED,LAF,824
BED,MSN,917
BED,DLH,1070
BED,CHS,815
BED,CEF,67
BED,INT,648
BED,FID,92
BED,BED,0
BED,BVY,21
BED,PBI,1197
BED,APF,1272
BED,AND,827
BED,SCE,357
BED,MHT,33
BED,PSM,48
BED,CAE,794
BED,CKB,516
BED,ORF,465
BED,MCI,1242
BED,CLE,549
BED,MEM,1129
BED,LNK,1318
BED,LAN,677
BED,ONT,2552
BED,OTH,2640
BED,EWB,57
BED,PIE,1191
BED,ERI,456
BED,TLH,1103
BED,PHX,2286
BED,GRR,725
BED,LAS,2366
BED,RIC,469
BED,BMI,923
BED,BTV,167
BED,BKW,613
BED,EVV,910
BED,DAY,696
BED,LGA,178
BED,CAK,536
BED,BQK,955
BED,DCA,392
BED,GRK,1659
BED,IAG,392
GYY,MCI,417
GYY,SDF,254
GYY,YIP,205
GYY,GYY,0
GYY,IAG,445
GYY,IND,144
GYY,DAY,205
GYY,BWG,325
GYY,HKY,520
GYY,GSO,554
GYY,MGM,645
GYY,CAE,631
GYY,FTW,817
GYY,FWA,124
GYY,MKG,123
GYY,LRD,1186
GYY,MFE,1230
GYY,GPT,778
GYY,AEX,765
GYY,MSP,370
GYY,OMA,441
GYY,BWI,591
GYY,GSP,543
GYY,BRO,1224
GYY,LEX,288
GYY,SHV,724
GYY,DAL,797
GYY,ICT,600
GYY,TYS,441
GYY,ADS,790
GYY,SAT,1038
GYY,DTW,213
GYY,ATL,574
GYY,AOH,187
GYY,HSV,483
GYY,PSM,854
GYY,TOL,187
GYY,STL,252
GYY,EWR,693
GYY,BUF,454
GYY,YNG,350
GYY,LGB,1757
GYY,SLN,575
GYY,ELP,1247
GYY,JAN,658
GYY,HRL,1211
GYY,GFK,648
GYY,LFT,827
GYY,SFB,951
GYY,GRR,130
GYY,TRI,445
GYY,FSM,574
GYY,IFP,1532
GYY,MDW,21
GYY,CMH,262
GYY,IAD,557
GYY,ACY,691
GYY,SBN,57
GYY,MEM,474
GYY,ALO,264
GYY,BUR,1756
GYY,MKE,95
GYY,LUK,235
GYY,JAX,831
ORF,RIC,75
ORF,ORF,0
ORF,JFK,290
ORF,ATL,516
ORF,DTW,529
ORF,BUR,2363
ORF,SDF,531
ORF,LEX,469
ORF,HPN,318
ORF,EWR,284
ORF,RDU,160
ORF,RWI,118
ORF,BNA,585
ORF,TYS,441
ORF,GSO,215
ORF,PWM,560
ORF,CID,897
ORF,CVG,485
ORF,BHM,639
ORF,DAY,482
ORF,MHT,487
ORF,CLE,435
ORF,DSM,988
ORF,CMH,421
ORF,ORD,717
ORF,ABE,262
ORF,IAD,157
ORF,SBY,107
ORF,CHS,351
ORF,BWI,159
ORF,MDT,230
ORF,MYR,270
ORF,CAE,344
ORF,MCO,655
ORF,LGA,296
ORF,ACY,198
ORF,MSP,1045
ORF,DCA,143
ORF,PHL,212
ORF,JAX,542
ORF,GRB,815
ORF,STL,785
ORF,IAH,1201
ORF,AUS,1319
ORF,GSP,365
ORF,CLT,290
ORF,MCI,1021
ORF,PIT,330
ORF,PBI,740
ORF,ILM,205
ORF,AVP,308
ORF,PHF,23
ORF,BDL,396
ORF,MDW,704
ORF,PVD,420
ORF,FLL,781
ORF,MIA,802
ORF,AGS,407
ORF,SAV,435
ORF,SAT,1382
ORF,ABI,1369
ORF,BOS,468
ORF,GRK,1302
ORF,YIP,537
ORF,CRW,313
ORF,DFW,1212
ORF,BWG,565
ORF,CHA,520
ORF,HTS,363
ORF,FWA,560
ORF,TPA,717
ORF,ROA,211
ORF,MEM,782
ORF,IND,582
ORF,LCH,1086
ORF,MSY,940
ORF,BTR,965
ORF,BUF,438
ORF,RSW,785
ORF,OMA,1099
ORF,AVL,368
ORF,MKE,747
ORF,GRR,644
ORF,ROC,436
ORF,MSN,818
ORF,CHO,151
ORF,BGR,668
ORF,TLH,649
ORF,SFB,631
ORF,ELP,1753
ORF,HOU,1209
ORF,LIT,911
ORF,PKB,332
ORF,MLU,949
ORF,HSV,614
